latency_ms,rssi_dbm,snr_db,band,channel_util%,num_assoc_devices,client_speed_mbps,ap_vendor,protocol,distance_m
76.6,-74,53,5 GHz,64,15,433,Cisco,n,11.4
150.3,-65,17,5 GHz,64,15,866,TP‑Link,ac,16.4
149.2,-74,5,5 GHz,26,13,150,TP‑Link,ac,4.9
99.6,-83,46,2.4 GHz,16,1,866,Ubiquiti,ac,17.5
130.1,-47,30,5 GHz,43,5,72,Cisco,n,20.5
50.6,-53,25,2.4 GHz,35,11,72,Ubiquiti,n,29.4
87.8,-55,15,5 GHz,85,7,433,Aruba,ac,29.0
51.9,-58,25,2.4 GHz,98,24,300,TP‑Link,ax,10.9
50.9,-83,35,2.4 GHz,63,29,433,Cisco,ac,20.7
122.5,-62,12,2.4 GHz,79,6,866,Cisco,n,22.5
102.9,-52,52,2.4 GHz,94,22,300,Ubiquiti,ax,25.3
75.4,-63,41,2.4 GHz,73,15,866,TP‑Link,ac,4.4
85.1,-51,48,2.4 GHz,36,23,600,Aruba,ac,5.6
128.9,-72,7,5 GHz,24,23,72,Cisco,n,10.4
152.2,-62,48,2.4 GHz,28,24,300,Ubiquiti,ax,9.5
137.4,-70,48,5 GHz,32,28,72,Cisco,n,23.9
35.3,-36,23,5 GHz,22,17,866,Cisco,ac,24.8
26.6,-81,33,2.4 GHz,67,27,300,Cisco,ac,15.1
60.8,-75,30,2.4 GHz,97,13,600,TP‑Link,ac,15.3
26.7,-53,46,5 GHz,26,2,72,Aruba,n,16.5
236.8,-87,19,5 GHz,43,11,300,TP‑Link,ac,2.9
83.4,-62,50,2.4 GHz,94,21,600,Cisco,ac,13.1
43.8,-89,32,2.4 GHz,92,1,866,TP‑Link,ac,4.6
82.8,-61,5,2.4 GHz,3,24,72,Ubiquiti,n,5.7
31.6,-73,20,5 GHz,35,24,300,Ubiquiti,n,21.2
44.4,-80,12,2.4 GHz,35,7,866,Ubiquiti,ac,17.2
79.1,-63,45,2.4 GHz,29,26,300,Ubiquiti,n,14.2
71.3,-72,25,2.4 GHz,94,23,150,Ubiquiti,ac,23.3
78.7,-86,28,2.4 GHz,77,10,600,Ubiquiti,n,18.3
131.4,-61,22,2.4 GHz,7,27,600,Ubiquiti,ac,9.4
175.8,-59,40,5 GHz,62,15,866,Cisco,ac,20.6
107.0,-54,54,5 GHz,58,13,866,Cisco,ac,10.0
181.6,-41,48,5 GHz,52,17,72,Ubiquiti,n,5.1
72.3,-52,54,5 GHz,72,29,600,Aruba,ac,28.8
196.9,-47,19,5 GHz,44,20,150,Ubiquiti,ax,25.3
108.1,-55,38,2.4 GHz,71,15,866,TP‑Link,ac,17.3
166.5,-54,36,2.4 GHz,47,19,600,Aruba,ac,4.7
73.2,-47,20,5 GHz,94,22,150,TP‑Link,n,13.9
105.1,-54,47,5 GHz,83,6,300,Aruba,ac,18.1
313.7,-63,50,5 GHz,6,16,600,Cisco,n,11.3
104.6,-50,52,2.4 GHz,16,20,866,Aruba,n,7.4
174.8,-37,54,2.4 GHz,40,6,866,TP‑Link,ac,16.2
188.3,-63,13,5 GHz,6,22,300,TP‑Link,n,26.8
144.0,-78,12,5 GHz,7,1,72,Aruba,ac,10.9
159.9,-68,39,2.4 GHz,1,1,866,Cisco,ax,26.4
73.3,-90,41,2.4 GHz,90,12,866,Cisco,ac,12.6
59.6,-74,26,5 GHz,50,18,150,Cisco,n,9.9
52.3,-42,13,2.4 GHz,78,4,433,TP‑Link,n,26.2
127.7,-85,19,5 GHz,81,13,866,Aruba,ac,4.6
102.7,-42,11,5 GHz,17,6,150,TP‑Link,ac,23.4
122.3,-60,12,2.4 GHz,67,26,600,TP‑Link,ac,15.3
47.4,-73,14,2.4 GHz,62,22,300,Ubiquiti,ax,4.2
65.3,-65,34,5 GHz,99,28,866,Cisco,ax,20.9
171.9,-42,30,2.4 GHz,87,11,300,Ubiquiti,ac,12.4
112.7,-84,21,2.4 GHz,61,17,72,Ubiquiti,n,23.2
108.6,-59,32,2.4 GHz,67,11,866,Aruba,n,16.4
87.4,-76,38,5 GHz,51,12,300,TP‑Link,n,24.5
61.8,-61,9,2.4 GHz,58,16,150,Ubiquiti,ac,2.7
201.0,-47,19,5 GHz,58,28,150,Cisco,ac,15.6
221.8,-40,15,2.4 GHz,88,26,300,Ubiquiti,ac,16.0
105.4,-76,5,2.4 GHz,88,8,600,TP‑Link,ac,25.9
92.9,-54,10,2.4 GHz,22,9,300,TP‑Link,n,26.0
231.8,-67,43,2.4 GHz,2,15,150,Aruba,ac,15.4
66.4,-63,48,5 GHz,26,23,300,Ubiquiti,n,9.7
76.2,-82,13,2.4 GHz,47,11,433,Ubiquiti,ac,14.3
166.9,-43,43,5 GHz,22,2,600,Ubiquiti,n,22.3
75.4,-81,17,2.4 GHz,41,5,150,Ubiquiti,ac,4.2
101.7,-88,11,2.4 GHz,43,12,150,TP‑Link,ax,29.4
28.9,-49,16,2.4 GHz,95,26,600,TP‑Link,n,19.9
225.0,-68,50,5 GHz,44,21,300,Aruba,ax,13.9
158.4,-87,22,5 GHz,19,8,600,Cisco,n,18.6
192.5,-53,42,5 GHz,41,18,300,Cisco,ac,27.0
56.5,-75,29,2.4 GHz,3,24,72,Aruba,ac,13.3
255.3,-37,26,5 GHz,3,9,866,TP‑Link,n,8.3
96.0,-37,45,5 GHz,63,22,600,TP‑Link,ac,20.7
202.8,-60,54,5 GHz,25,19,72,Aruba,n,3.5
125.5,-64,37,2.4 GHz,62,20,72,Aruba,ac,12.5
162.9,-66,47,2.4 GHz,4,4,300,Aruba,n,7.8
131.5,-57,12,5 GHz,32,4,866,Ubiquiti,n,23.1
75.1,-41,50,2.4 GHz,57,14,150,Ubiquiti,n,26.0
37.8,-55,14,5 GHz,54,12,866,Aruba,ac,24.5
212.5,-85,14,2.4 GHz,59,9,300,TP‑Link,n,4.9
24.5,-80,47,2.4 GHz,60,27,150,Ubiquiti,n,6.0
174.1,-56,29,2.4 GHz,32,8,72,Aruba,n,28.0
212.3,-70,17,2.4 GHz,35,11,300,Aruba,n,19.4
42.9,-64,6,2.4 GHz,41,2,150,TP‑Link,n,9.7
77.6,-68,15,5 GHz,42,1,433,TP‑Link,ac,18.8
40.3,-58,46,2.4 GHz,78,10,866,Ubiquiti,ac,22.4
68.4,-78,5,2.4 GHz,15,22,600,Cisco,n,20.9
190.5,-86,51,2.4 GHz,56,18,150,Ubiquiti,n,12.3
161.8,-78,43,2.4 GHz,77,20,866,Cisco,ax,19.3
148.6,-54,15,2.4 GHz,34,22,866,Aruba,ax,4.5
78.0,-57,41,2.4 GHz,39,17,300,Aruba,ax,27.6
25.3,-46,30,2.4 GHz,68,13,300,TP‑Link,ac,24.4
46.3,-85,22,2.4 GHz,64,11,300,TP‑Link,n,26.7
87.4,-83,30,5 GHz,55,2,300,Cisco,n,9.3
52.1,-83,5,5 GHz,43,10,72,Ubiquiti,n,8.6
175.2,-60,49,5 GHz,5,15,866,Ubiquiti,ac,17.7
260.3,-59,44,2.4 GHz,17,7,300,Cisco,ac,12.5
124.9,-82,13,2.4 GHz,49,5,72,TP‑Link,n,7.5
42.6,-66,9,2.4 GHz,70,18,866,Ubiquiti,n,24.3
217.3,-88,26,2.4 GHz,21,14,72,Cisco,ax,4.4
108.6,-57,28,5 GHz,42,29,866,Aruba,n,2.7
99.7,-59,43,2.4 GHz,25,24,72,Aruba,n,25.2
141.0,-89,47,2.4 GHz,19,23,300,Ubiquiti,n,8.1
47.4,-86,8,5 GHz,90,15,433,TP‑Link,ac,26.5
78.8,-52,17,2.4 GHz,93,19,150,Cisco,n,17.6
95.5,-41,34,2.4 GHz,98,26,433,TP‑Link,ac,18.9
118.4,-44,23,5 GHz,89,17,433,TP‑Link,ac,2.6
125.9,-59,54,2.4 GHz,40,8,866,TP‑Link,ax,14.4
140.9,-62,38,5 GHz,72,21,300,Ubiquiti,n,27.6
69.6,-46,21,2.4 GHz,29,4,866,Cisco,n,22.9
34.2,-44,38,5 GHz,58,15,600,Aruba,ac,9.2
86.8,-41,26,5 GHz,25,25,600,Cisco,ac,3.1
93.6,-69,28,2.4 GHz,62,25,433,Ubiquiti,ac,6.0
33.5,-64,40,5 GHz,42,23,150,Ubiquiti,ac,24.2
67.3,-86,26,2.4 GHz,36,17,433,Ubiquiti,ac,15.8
111.8,-81,39,5 GHz,9,11,600,Aruba,n,15.6
73.8,-70,25,5 GHz,27,8,300,Aruba,ax,26.0
109.0,-46,34,2.4 GHz,44,15,433,Aruba,n,14.8
71.8,-66,29,2.4 GHz,59,17,433,Cisco,n,14.5
147.4,-58,33,2.4 GHz,83,10,433,Ubiquiti,n,3.8
54.5,-43,22,2.4 GHz,74,8,600,Cisco,ac,24.1
100.5,-64,10,2.4 GHz,54,23,600,TP‑Link,ac,14.5
103.5,-72,17,2.4 GHz,50,16,433,Cisco,n,28.3
171.1,-50,22,5 GHz,47,15,150,Cisco,ax,8.3
81.3,-73,20,5 GHz,89,24,600,TP‑Link,ax,7.3
258.0,-69,26,2.4 GHz,83,29,72,Cisco,ac,2.1
252.0,-42,28,5 GHz,39,22,866,Cisco,n,21.3
56.6,-66,17,2.4 GHz,56,23,600,Cisco,ac,17.1
98.7,-77,24,5 GHz,38,8,150,Aruba,ac,9.9
45.0,-45,19,5 GHz,57,25,72,Cisco,n,11.3
134.2,-55,34,5 GHz,43,22,72,Cisco,n,10.5
73.2,-48,28,5 GHz,85,17,600,Cisco,ac,12.7
107.7,-73,36,2.4 GHz,70,4,72,Ubiquiti,ax,10.6
85.4,-47,26,2.4 GHz,18,16,72,Ubiquiti,n,14.2
436.0,-38,54,2.4 GHz,3,19,600,Aruba,ac,25.7
91.6,-82,29,2.4 GHz,96,6,300,TP‑Link,ax,16.9
86.7,-80,35,2.4 GHz,36,10,300,TP‑Link,ac,23.7
178.0,-59,27,2.4 GHz,15,23,150,Cisco,ac,18.0
194.0,-51,41,5 GHz,74,18,433,TP‑Link,n,9.7
117.5,-90,32,5 GHz,47,7,150,Cisco,ax,29.1
197.3,-60,9,2.4 GHz,55,26,72,Aruba,ac,7.2
391.0,-83,41,5 GHz,64,25,300,TP‑Link,n,28.6
82.7,-37,43,2.4 GHz,31,4,866,Ubiquiti,n,28.2
47.9,-51,25,2.4 GHz,57,2,433,Aruba,ac,7.2
127.8,-36,30,2.4 GHz,66,21,433,Cisco,n,6.5
186.0,-79,5,2.4 GHz,61,3,150,TP‑Link,n,10.2
245.1,-47,48,2.4 GHz,90,20,72,TP‑Link,ac,19.0
142.3,-69,43,2.4 GHz,39,16,600,Cisco,ax,14.0
102.0,-85,53,2.4 GHz,51,22,300,Cisco,ac,25.8
61.7,-64,34,2.4 GHz,75,1,72,Aruba,n,29.5
213.0,-65,16,2.4 GHz,74,29,150,Cisco,n,14.4
121.3,-63,19,5 GHz,99,3,72,Ubiquiti,ac,2.4
34.6,-44,51,2.4 GHz,20,15,866,Ubiquiti,n,29.4
313.2,-75,7,2.4 GHz,92,24,866,Ubiquiti,ac,13.8
49.6,-55,38,2.4 GHz,47,4,866,Cisco,ax,16.1
188.2,-80,8,2.4 GHz,22,22,600,Aruba,ac,19.5
115.2,-42,41,2.4 GHz,29,21,600,Aruba,ac,23.4
35.9,-65,34,2.4 GHz,35,26,300,Aruba,n,15.5
94.8,-47,28,5 GHz,99,16,300,Cisco,n,3.1
82.8,-76,40,5 GHz,11,9,72,Cisco,ac,19.4
40.3,-73,22,5 GHz,22,24,866,TP‑Link,ac,14.6
134.0,-36,33,5 GHz,71,5,72,TP‑Link,n,17.2
172.0,-80,45,2.4 GHz,94,23,150,Ubiquiti,ac,9.7
98.9,-60,27,2.4 GHz,8,5,300,Aruba,ac,2.1
81.5,-73,6,2.4 GHz,41,22,433,Cisco,n,5.7
140.3,-69,54,2.4 GHz,41,2,866,Ubiquiti,ac,18.3
22.9,-52,32,2.4 GHz,50,12,433,TP‑Link,ac,20.1
75.9,-47,26,2.4 GHz,76,26,600,Ubiquiti,ax,5.5
79.4,-64,8,5 GHz,52,14,300,Ubiquiti,ac,14.2
100.9,-55,9,2.4 GHz,14,1,866,Cisco,ac,19.6
39.0,-88,17,5 GHz,24,27,150,Ubiquiti,n,13.9
30.4,-78,51,5 GHz,74,18,300,TP‑Link,ac,21.6
52.4,-50,41,2.4 GHz,24,13,150,Ubiquiti,n,28.2
132.7,-54,25,2.4 GHz,50,26,150,TP‑Link,ac,11.1
78.6,-88,42,2.4 GHz,38,18,600,Cisco,ac,24.2
52.2,-41,24,2.4 GHz,44,18,600,Cisco,ac,8.6
283.3,-68,49,5 GHz,74,20,600,Aruba,ac,18.2
81.4,-74,21,5 GHz,25,6,72,Cisco,n,26.5
101.3,-65,40,2.4 GHz,70,4,866,TP‑Link,n,26.6
211.0,-69,26,2.4 GHz,76,18,866,Ubiquiti,ac,13.7
110.6,-63,38,5 GHz,99,23,600,TP‑Link,n,25.1
139.5,-81,14,2.4 GHz,45,28,300,Aruba,n,15.2
59.9,-83,52,5 GHz,9,1,72,Ubiquiti,n,20.1
104.8,-36,19,2.4 GHz,67,3,300,Aruba,ax,16.9
261.2,-49,31,2.4 GHz,76,29,72,Ubiquiti,n,17.7
128.7,-71,39,2.4 GHz,4,6,433,Aruba,ax,3.9
117.4,-44,37,2.4 GHz,20,17,600,TP‑Link,n,25.8
86.5,-47,32,2.4 GHz,34,14,72,Cisco,ac,10.6
44.6,-52,48,2.4 GHz,51,5,150,Aruba,ac,5.0
197.1,-51,53,2.4 GHz,51,23,433,Aruba,ac,12.1
96.4,-38,43,5 GHz,20,23,150,TP‑Link,n,4.3
65.1,-45,14,2.4 GHz,20,9,866,Ubiquiti,ax,2.8
42.0,-76,43,5 GHz,93,25,300,Cisco,ax,12.5
121.2,-51,30,2.4 GHz,72,18,600,Aruba,ac,15.9
48.7,-82,31,5 GHz,51,6,600,Aruba,n,27.2
198.2,-63,52,2.4 GHz,33,8,433,TP‑Link,n,12.9
67.5,-87,31,5 GHz,47,2,433,Cisco,n,24.6
106.2,-81,47,2.4 GHz,96,17,433,TP‑Link,ax,19.5
127.1,-51,37,2.4 GHz,31,16,150,TP‑Link,ac,15.0
118.2,-70,9,5 GHz,33,6,150,TP‑Link,ac,3.3
172.4,-82,40,2.4 GHz,45,19,866,Ubiquiti,ac,25.9
71.3,-37,29,5 GHz,19,9,300,TP‑Link,ac,19.3
101.8,-39,32,5 GHz,11,5,866,Ubiquiti,n,8.1
144.2,-78,20,2.4 GHz,89,6,433,Cisco,ac,9.8
245.7,-58,14,2.4 GHz,68,17,600,Aruba,n,22.8
164.8,-74,42,5 GHz,34,27,150,TP‑Link,ax,24.9
184.2,-46,17,5 GHz,57,16,150,Cisco,ac,22.3
82.7,-53,9,2.4 GHz,50,19,300,TP‑Link,n,7.8
128.6,-67,29,5 GHz,10,26,600,Cisco,ax,4.1
223.9,-39,40,5 GHz,75,19,600,TP‑Link,ax,14.2
98.6,-50,15,2.4 GHz,11,24,433,Ubiquiti,ac,17.1
129.1,-82,23,5 GHz,57,16,150,Cisco,ax,17.1
37.0,-66,26,2.4 GHz,30,4,72,Cisco,n,17.4
153.0,-45,51,2.4 GHz,44,20,72,TP‑Link,ac,21.9
116.6,-61,12,5 GHz,47,21,600,Aruba,ac,17.9
146.7,-85,50,5 GHz,44,13,866,Ubiquiti,ac,8.6
83.9,-48,12,2.4 GHz,23,15,866,Cisco,ac,3.1
32.8,-64,33,5 GHz,9,3,600,Ubiquiti,n,15.4
157.5,-77,47,2.4 GHz,14,14,300,Ubiquiti,ac,7.3
64.7,-46,50,2.4 GHz,72,27,600,TP‑Link,n,13.5
39.1,-42,32,2.4 GHz,10,5,72,Aruba,n,8.4
111.7,-58,29,2.4 GHz,51,19,300,TP‑Link,ax,15.5
265.5,-51,44,2.4 GHz,31,22,150,Aruba,ac,8.5
59.0,-77,50,2.4 GHz,69,21,866,Aruba,n,10.4
66.4,-49,5,5 GHz,63,26,433,TP‑Link,n,7.3
162.4,-41,18,5 GHz,19,6,866,Ubiquiti,n,18.7
88.8,-77,19,2.4 GHz,68,6,600,TP‑Link,ac,21.2
157.1,-39,46,2.4 GHz,66,10,600,Ubiquiti,ac,17.1
85.9,-86,5,5 GHz,29,1,150,TP‑Link,ac,29.9
77.7,-66,11,2.4 GHz,84,1,72,Ubiquiti,ax,13.9
60.7,-86,5,2.4 GHz,44,18,150,Cisco,n,7.2
123.1,-66,52,2.4 GHz,4,9,600,Cisco,ax,25.1
60.5,-55,6,5 GHz,63,29,866,Cisco,ac,14.7
74.8,-43,18,2.4 GHz,45,25,600,Aruba,ac,12.6
196.2,-82,31,5 GHz,36,20,866,Aruba,ac,17.1
337.1,-42,22,5 GHz,45,24,72,TP‑Link,ax,5.8
132.8,-36,9,5 GHz,97,8,866,Ubiquiti,n,27.6
200.9,-87,25,5 GHz,39,21,72,Cisco,ac,25.0
80.4,-38,44,5 GHz,69,26,150,Cisco,n,28.0
87.2,-41,19,5 GHz,85,5,600,Ubiquiti,n,15.3
115.0,-89,30,2.4 GHz,58,16,866,Aruba,ac,11.3
65.3,-87,28,5 GHz,89,29,72,TP‑Link,ac,5.9
77.0,-51,17,2.4 GHz,50,15,300,Cisco,n,20.6
153.8,-67,5,2.4 GHz,23,24,600,Ubiquiti,ax,8.6
103.2,-76,46,2.4 GHz,49,2,433,Aruba,n,10.5
92.9,-68,54,5 GHz,13,11,300,Ubiquiti,ac,2.4
90.2,-72,30,2.4 GHz,29,2,300,Cisco,ac,28.9
52.6,-37,46,2.4 GHz,21,21,150,TP‑Link,ac,25.6
112.4,-77,22,5 GHz,8,17,866,Ubiquiti,ac,22.0
65.4,-86,52,5 GHz,16,6,433,Cisco,ac,23.2
36.8,-45,33,2.4 GHz,83,24,150,Ubiquiti,n,25.3
48.4,-44,45,2.4 GHz,85,16,866,Ubiquiti,ac,8.2
91.2,-41,38,5 GHz,90,22,866,Aruba,n,15.1
146.1,-37,51,5 GHz,3,21,72,Ubiquiti,ac,14.3
170.3,-88,32,5 GHz,97,28,866,Ubiquiti,n,3.2
42.2,-48,47,2.4 GHz,34,7,866,Cisco,ac,19.2
137.3,-76,51,2.4 GHz,40,15,866,Cisco,ac,5.6
275.5,-67,43,5 GHz,18,5,72,Cisco,ac,18.0
175.6,-66,22,2.4 GHz,94,19,300,Aruba,ac,23.0
109.7,-36,9,5 GHz,99,11,866,TP‑Link,ac,4.8
115.3,-62,25,5 GHz,70,19,300,Cisco,ac,6.9
107.8,-78,39,2.4 GHz,8,3,300,Aruba,n,26.4
73.6,-86,47,5 GHz,42,12,150,Aruba,ax,22.3
180.9,-58,43,2.4 GHz,28,14,300,TP‑Link,n,23.9
55.3,-45,36,5 GHz,91,1,300,Aruba,n,6.3
113.3,-51,31,2.4 GHz,65,4,300,Aruba,n,21.2
36.5,-39,53,5 GHz,96,25,150,TP‑Link,ac,5.9
191.1,-88,17,2.4 GHz,83,15,72,TP‑Link,ac,13.7
110.5,-68,44,2.4 GHz,53,2,433,Ubiquiti,n,3.2
40.6,-57,32,2.4 GHz,28,5,72,Ubiquiti,ac,11.2
231.3,-43,30,5 GHz,78,28,866,Ubiquiti,ax,29.1
95.5,-73,24,5 GHz,70,5,72,Ubiquiti,n,21.5
45.6,-53,36,5 GHz,77,25,866,Aruba,n,3.0
290.8,-79,54,5 GHz,93,8,433,TP‑Link,n,23.5
86.0,-58,25,2.4 GHz,61,4,300,TP‑Link,ac,12.9
61.4,-48,10,5 GHz,67,25,866,TP‑Link,ac,10.2
116.7,-45,11,2.4 GHz,42,4,300,Ubiquiti,ac,7.4
48.7,-66,13,5 GHz,49,24,72,Ubiquiti,ac,13.8
73.6,-64,25,2.4 GHz,14,22,433,Aruba,n,9.2
214.8,-42,5,5 GHz,19,29,300,Cisco,n,27.7
87.3,-60,19,2.4 GHz,99,16,866,TP‑Link,n,21.6
132.4,-71,39,2.4 GHz,18,27,433,TP‑Link,ac,27.6
220.7,-75,38,2.4 GHz,8,19,72,TP‑Link,ac,3.0
85.7,-51,38,2.4 GHz,80,1,300,Cisco,ac,3.2
59.8,-51,38,2.4 GHz,14,9,150,Cisco,n,19.6
147.8,-61,8,5 GHz,46,1,150,TP‑Link,ac,19.2
44.6,-82,51,5 GHz,38,26,150,TP‑Link,ac,22.1
56.0,-82,19,5 GHz,42,12,72,TP‑Link,ac,17.9
40.0,-77,8,2.4 GHz,40,16,600,TP‑Link,ac,3.0
211.0,-90,45,5 GHz,4,24,300,Ubiquiti,ac,21.3
105.4,-64,28,2.4 GHz,27,17,300,Aruba,n,25.2
151.3,-68,22,5 GHz,64,27,300,TP‑Link,ac,21.6
58.2,-69,24,2.4 GHz,8,29,866,Ubiquiti,n,25.0
129.1,-39,34,2.4 GHz,27,6,600,Ubiquiti,ac,14.4
131.9,-77,31,2.4 GHz,90,23,866,Cisco,ac,4.9
289.9,-46,5,2.4 GHz,65,6,433,Cisco,ac,27.1
143.4,-80,10,5 GHz,51,20,866,Ubiquiti,ac,23.4
170.1,-57,52,2.4 GHz,55,16,866,TP‑Link,ac,17.0
110.6,-43,29,5 GHz,97,26,433,TP‑Link,ac,6.0
23.7,-44,54,2.4 GHz,5,6,300,Cisco,ac,6.8
122.1,-58,37,2.4 GHz,87,29,866,Cisco,ac,7.4
90.8,-79,41,5 GHz,48,15,600,TP‑Link,n,6.3
88.1,-70,20,5 GHz,49,24,300,Cisco,ac,25.0
75.7,-67,46,5 GHz,23,24,150,Ubiquiti,n,14.5
88.1,-44,37,2.4 GHz,39,24,300,Ubiquiti,ac,10.1
67.2,-70,42,5 GHz,54,8,150,Ubiquiti,n,11.4
160.2,-45,18,5 GHz,26,6,300,Cisco,ac,9.5
53.1,-38,34,5 GHz,35,3,600,Aruba,ac,16.8
266.4,-84,23,2.4 GHz,99,26,600,Cisco,ac,14.5
151.9,-39,50,2.4 GHz,81,18,72,TP‑Link,n,27.2
186.8,-59,50,2.4 GHz,60,26,72,TP‑Link,ac,6.9
55.3,-57,22,5 GHz,29,10,433,Cisco,ac,26.0
72.5,-74,6,5 GHz,84,18,433,Ubiquiti,n,10.8
107.9,-72,17,5 GHz,85,2,72,TP‑Link,n,29.4
101.5,-61,18,2.4 GHz,98,19,866,Aruba,ac,21.3
152.2,-80,5,5 GHz,67,27,866,Ubiquiti,ac,28.0
101.8,-51,51,2.4 GHz,23,19,72,Aruba,n,27.2
275.3,-54,28,5 GHz,38,25,72,TP‑Link,n,15.7
56.0,-90,12,2.4 GHz,92,16,72,Ubiquiti,ac,14.0
49.5,-79,35,5 GHz,11,13,433,Ubiquiti,n,6.9
70.3,-62,24,2.4 GHz,79,6,866,TP‑Link,ac,11.7
88.2,-50,13,2.4 GHz,50,8,300,Aruba,n,10.5
197.0,-74,27,2.4 GHz,46,20,600,Aruba,ax,11.8
127.0,-42,34,2.4 GHz,16,12,150,Ubiquiti,ax,7.0
25.0,-61,37,2.4 GHz,94,12,72,TP‑Link,ac,7.9
25.8,-61,16,2.4 GHz,21,17,300,TP‑Link,ac,24.7
93.3,-84,35,2.4 GHz,59,16,300,Aruba,ax,24.2
77.5,-56,44,5 GHz,55,24,866,TP‑Link,ac,26.1
95.0,-46,36,2.4 GHz,39,27,150,Cisco,n,7.0
88.2,-79,52,2.4 GHz,15,4,300,TP‑Link,n,28.7
250.7,-61,52,2.4 GHz,16,4,150,Cisco,ac,9.0
178.9,-90,29,5 GHz,64,24,300,TP‑Link,ax,7.4
72.6,-79,24,2.4 GHz,73,28,72,TP‑Link,n,5.7
100.6,-87,27,5 GHz,24,16,300,Ubiquiti,n,5.8
83.8,-48,29,5 GHz,77,17,150,Cisco,ac,9.6
29.7,-36,13,2.4 GHz,68,21,300,Ubiquiti,n,29.5
74.7,-88,53,2.4 GHz,21,28,433,Ubiquiti,n,22.2
75.3,-52,33,2.4 GHz,39,11,600,Ubiquiti,ac,16.9
65.6,-58,11,5 GHz,37,6,150,Aruba,ac,11.7
73.4,-52,50,2.4 GHz,55,24,866,Ubiquiti,ac,18.5
84.9,-63,52,2.4 GHz,6,2,150,Cisco,n,15.2
133.4,-36,33,5 GHz,95,3,72,Aruba,n,27.0
68.8,-88,52,5 GHz,56,19,150,Ubiquiti,ac,9.6
215.3,-82,53,2.4 GHz,68,10,150,TP‑Link,ac,7.3
55.7,-77,52,2.4 GHz,60,16,72,Ubiquiti,ax,9.7
193.0,-47,53,2.4 GHz,40,15,433,TP‑Link,ac,23.0
120.6,-86,8,5 GHz,84,22,433,TP‑Link,ac,17.5
47.1,-84,6,2.4 GHz,33,5,150,TP‑Link,n,22.2
83.5,-50,33,2.4 GHz,3,18,600,TP‑Link,n,15.8
256.6,-67,42,5 GHz,56,22,150,Aruba,ac,13.4
56.3,-52,46,5 GHz,12,15,866,TP‑Link,ac,9.1
261.1,-70,37,2.4 GHz,82,9,300,Aruba,n,24.6
135.7,-86,20,5 GHz,4,27,150,Cisco,ac,11.9
121.8,-58,51,5 GHz,21,4,600,Cisco,ac,3.2
130.9,-84,34,5 GHz,94,10,72,TP‑Link,n,10.4
82.2,-64,39,2.4 GHz,26,16,866,TP‑Link,n,6.4
57.7,-42,17,2.4 GHz,51,8,600,Cisco,ac,17.6
103.4,-80,42,5 GHz,87,19,150,Aruba,ac,16.0
124.6,-79,11,2.4 GHz,25,24,150,Ubiquiti,n,15.4
139.6,-38,48,2.4 GHz,30,16,866,Ubiquiti,ac,9.0
136.2,-74,47,5 GHz,2,11,433,Aruba,ac,4.9
158.2,-70,39,5 GHz,80,18,433,TP‑Link,n,5.4
324.0,-53,54,2.4 GHz,10,17,600,TP‑Link,ac,12.0
118.1,-83,50,2.4 GHz,97,24,150,TP‑Link,n,19.6
208.4,-87,8,5 GHz,72,18,300,Cisco,ac,2.5
142.8,-44,16,5 GHz,32,1,300,Aruba,n,2.2
345.5,-38,11,2.4 GHz,48,9,300,Aruba,n,5.7
107.9,-36,21,2.4 GHz,52,11,150,Ubiquiti,ac,16.2
100.7,-89,34,2.4 GHz,73,11,300,Cisco,ac,11.3
200.4,-61,12,5 GHz,37,25,600,TP‑Link,n,14.4
200.6,-44,9,5 GHz,27,2,300,Aruba,ax,10.6
86.4,-44,37,5 GHz,14,22,72,Aruba,ac,21.2
139.6,-71,36,2.4 GHz,44,9,72,TP‑Link,ac,10.5
159.2,-64,23,2.4 GHz,48,16,72,Cisco,n,7.8
153.7,-82,40,2.4 GHz,62,10,150,TP‑Link,n,23.4
131.0,-83,34,2.4 GHz,83,3,600,Aruba,ac,29.0
35.1,-70,25,2.4 GHz,22,1,433,Aruba,n,17.7
155.1,-78,8,2.4 GHz,23,12,300,Cisco,ac,3.6
159.5,-37,42,2.4 GHz,29,24,72,Cisco,ac,24.4
134.3,-86,36,5 GHz,17,11,150,Cisco,n,14.0
80.7,-61,10,2.4 GHz,15,26,150,TP‑Link,ac,21.4
240.9,-60,14,5 GHz,80,27,300,Aruba,ac,18.3
57.1,-87,20,5 GHz,71,6,300,Cisco,ac,16.0
202.8,-66,13,5 GHz,83,25,150,Ubiquiti,ac,12.3
56.7,-39,45,2.4 GHz,58,18,300,Ubiquiti,ax,7.8
187.6,-84,51,2.4 GHz,81,17,72,TP‑Link,ac,12.8
58.2,-83,9,5 GHz,45,13,72,TP‑Link,n,6.5
181.0,-81,16,2.4 GHz,88,28,866,TP‑Link,ac,20.8
274.3,-87,19,2.4 GHz,57,4,866,Ubiquiti,n,4.5
275.0,-42,54,5 GHz,4,1,866,Ubiquiti,n,22.0
238.3,-88,36,2.4 GHz,17,1,72,Ubiquiti,ac,24.4
107.5,-75,52,2.4 GHz,52,26,600,Aruba,n,19.2
72.6,-45,17,5 GHz,81,20,866,Aruba,ac,25.1
97.1,-36,8,2.4 GHz,15,15,300,Cisco,ac,11.6
